"28.199999999999985","28.899999999999984","36.00000000000002","42.60000000000002","48.40000000000002","53.50000000000002","58.00000000000002","62.00000000000002","65.60000000000002","68.90000000000002","65.60000000000002","62.00000000000002","58.00000000000002","53.50000000000002","48.40000000000002","42.60000000000002","36.00000000000002","28.50000000000002","26.499999999999982","25.499999999999982","24.39999999999998","23.19999999999998","21.89999999999998","20.49999999999998","18.99999999999998","17.399999999999977","16.999999999999986","19.499999999999986","21.899999999999988","24.19999999999999","26.399999999999988","28.49999999999999","30.49999999999999","32.39999999999999","34.199999999999996","35.9","37.5","39.0","37.5","35.9","34.199999999999996","32.39999999999999","30.49999999999999","28.49999999999999","26.399999999999988","24.19999999999999","21.899999999999988","19.499999999999986","16.999999999999986","14.399999999999984","11.699999999999983","8.89999999999998","5.999999999999979","2.999999999999977","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"28.899999999999984","36.00000000000002","42.60000000000002","48.40000000000002","53.50000000000002","58.00000000000002","62.00000000000002","65.60000000000002","68.90000000000002","72.00000000000001","68.90000000000002","65.60000000000002","62.00000000000002","58.00000000000002","53.50000000000002","48.40000000000002","42.60000000000002","36.00000000000002","28.50000000000002","26.499999999999982","25.499999999999982","24.39999999999998","23.19999999999998","21.89999999999998","20.49999999999998","18.99999999999998","19.499999999999986","21.899999999999988","24.19999999999999","26.399999999999988","28.49999999999999","30.49999999999999","32.39999999999999","34.199999999999996","35.9","37.5","39.0","40.4","39.0","37.5","35.9","34.199999999999996","32.39999999999999","30.49999999999999","28.49999999999999","26.399999999999988","24.19999999999999","21.899999999999988","19.499999999999986","16.999999999999986","14.399999999999984","11.699999999999983","8.89999999999998","5.999999999999979","2.999999999999977","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"36.00000000000002","42.60000000000002","48.40000000000002","53.50000000000002","58.00000000000002","62.00000000000002","65.60000000000002","68.90000000000002","72.00000000000001","75.00000000000001","72.00000000000001","68.90000000000002","65.60000000000002","62.00000000000002","58.00000000000002","53.50000000000002","48.40000000000002","42.60000000000002","36.00000000000002","28.50000000000002","26.499999999999982","25.499999999999982","24.39999999999998","23.19999999999998","21.89999999999998","20.49999999999998","21.899999999999988","24.19999999999999","26.399999999999988","28.49999999999999","30.49999999999999","32.39999999999999","34.199999999999996","35.9","37.5","39.0","40.4","41.699999999999996","40.4","39.0","37.5","35.9","34.199999999999996","32.39999999999999","30.49999999999999","28.49999999999999","26.399999999999988","24.19999999999999","21.899999999999988","19.499999999999986","16.999999999999986","14.399999999999984","11.699999999999983","8.89999999999998","5.999999999999979","2.999999999999977","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"42.60000000000002","48.40000000000002","53.50000000000002","58.00000000000002","62.00000000000002","65.60000000000002","68.90000000000002","72.00000000000001","75.00000000000001","78.00000000000001","75.00000000000001","72.00000000000001","68.90000000000002","65.60000000000002","62.00000000000002","58.00000000000002","53.50000000000002","48.40000000000002","42.60000000000002","36.00000000000002","28.50000000000002","26.499999999999982","25.499999999999982","24.39999999999998","23.19999999999998","21.899999999999988","24.19999999999999","26.399999999999988","28.49999999999999","30.49999999999999","32.39999999999999","34.199999999999996","35.9","37.5","39.0","40.4","41.699999999999996","42.9","41.699999999999996","40.4","39.0","37.5","35.9","34.199999999999996","32.39999999999999","30.49999999999999","28.49999999999999","26.399999999999988","24.19999999999999","21.899999999999988","19.499999999999986","16.999999999999986","14.399999999999984","11.699999999999983","8.89999999999998","5.999999999999979","2.999999999999977","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"48.40000000000002","53.50000000000002","58.00000000000002","62.00000000000002","65.60000000000002","68.90000000000002","72.00000000000001","75.00000000000001","78.00000000000001","81.10000000000001","78.00000000000001","75.00000000000001","72.00000000000001","68.90000000000002","65.60000000000002","62.00000000000002","58.00000000000002","53.50000000000002","48.40000000000002","42.60000000000002","36.00000000000002","28.50000000000002","26.499999999999982","25.499999999999982","24.39999999999998","24.19999999999999","26.399999999999988","28.49999999999999","30.49999999999999","32.39999999999999","34.199999999999996","35.9","37.5","39.0","40.4","41.699999999999996","42.9","44.0","42.9","41.699999999999996","40.4","39.0","37.5","35.9","34.199999999999996","32.39999999999999","30.49999999999999","28.49999999999999","26.399999999999988","24.19999999999999","21.899999999999988","27.3","16.999999999999986","14.399999999999984","11.699999999999983","8.89999999999998","5.999999999999979","2.999999999999977","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"53.50000000000002","58.00000000000002","62.00000000000002","65.60000000000002","68.90000000000002","72.00000000000001","75.00000000000001","78.00000000000001","81.10000000000001","84.4","81.10000000000001","78.00000000000001","75.00000000000001","72.00000000000001","68.90000000000002","65.60000000000002","62.00000000000002","58.00000000000002","53.50000000000002","48.40000000000002","42.60000000000002","36.00000000000002","28.50000000000002","26.499999999999982","25.499999999999982","26.399999999999988","28.49999999999999","30.49999999999999","32.39999999999999","34.199999999999996","35.9","37.5","39.0","40.4","41.699999999999996","42.9","44.0","45.0","47.19999999999996","42.9","41.699999999999996","40.4","39.0","37.5","35.9","34.199999999999996","32.39999999999999","30.49999999999999","28.49999999999999","26.399999999999988","27.3","39.0","27.3","16.999999999999986","14.399999999999984","11.699999999999983","8.89999999999998","5.999999999999979","2.999999999999977","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"58.00000000000002","62.00000000000002","65.60000000000002","68.90000000000002","72.00000000000001","75.00000000000001","78.00000000000001","81.10000000000001","84.4","88.0","84.4","81.10000000000001","78.00000000000001","75.00000000000001","72.00000000000001","68.90000000000002","65.60000000000002","62.00000000000002","58.00000000000002","53.50000000000002","48.40000000000002","42.60000000000002","36.00000000000002","28.50000000000002","26.499999999999982","25.499999999999982","26.399999999999988","28.49999999999999","30.49999999999999","32.39999999999999","34.199999999999996","35.9","37.5","39.0","40.4","41.699999999999996","42.9","47.19999999999996","52.59999999999996","47.19999999999996","40.69999999999996","39.0","37.5","35.9","34.199999999999996","32.39999999999999","30.49999999999999","28.49999999999999","26.399999999999988","27.3","39.0","47.0","39.0","27.3","11.699999999999983","8.89999999999998","5.999999999999979","2.999999999999977","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"62.00000000000002","65.60000000000002","68.90000000000002","72.00000000000001","75.00000000000001","78.00000000000001","81.10000000000001","84.4","88.0","92.0","88.0","84.4","81.10000000000001","78.00000000000001","75.00000000000001","72.00000000000001","68.90000000000002","65.60000000000002","62.00000000000002","58.00000000000002","53.50000000000002","48.40000000000002","42.60000000000002","36.00000000000002","28.50000000000002","26.499999999999982","25.499999999999982","26.399999999999988","28.49999999999999","30.49999999999999","32.39999999999999","34.199999999999996","35.9","37.5","39.0","40.69999999999996","47.19999999999996","52.59999999999996","56.99999999999996","52.59999999999996","47.19999999999996","40.69999999999996","35.9","34.199999999999996","32.39999999999999","30.49999999999999","28.49999999999999","26.399999999999988","27.3","39.0","47.0","52.0","47.0","39.0","27.3","11.450000000000001","2.999999999999977","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"58.00000000000002","62.00000000000002","65.60000000000002","68.90000000000002","72.00000000000001","75.00000000000001","78.00000000000001","81.10000000000001","84.4","88.0","84.4","81.10000000000001","78.00000000000001","75.00000000000001","72.00000000000001","68.90000000000002","65.60000000000002","62.00000000000002","58.00000000000002","53.50000000000002","48.40000000000002","42.60000000000002","36.00000000000002","28.899999999999984","28.199999999999985","27.399999999999984","28.500000000000007","25.499999999999982","26.399999999999988","28.49999999999999","30.49999999999999","32.39999999999999","34.199999999999996","35.9","40.69999999999996","47.19999999999996","52.59999999999996","56.99999999999996","60.49999999999996","56.99999999999996","52.59999999999996","47.19999999999996","40.69999999999996","32.999999999999964","30.49999999999999","28.49999999999999","26.399999999999988","27.3","39.0","47.0","52.0","55.0","52.0","47.0","39.0","27.3","11.450000000000001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"53.50000000000002","58.00000000000002","62.00000000000002","65.60000000000002","68.90000000000002","72.00000000000001","75.00000000000001","78.00000000000001","81.10000000000001","84.4","81.10000000000001","78.00000000000001","75.00000000000001","72.00000000000001","68.90000000000002","65.60000000000002","62.00000000000002","58.00000000000002","53.50000000000002","48.40000000000002","42.60000000000002","36.00000000000002","29.999999999999986","29.499999999999986","28.899999999999984","28.500000000000007","33.00000000000001","28.500000000000007","25.499999999999982","26.399999999999988","28.49999999999999","30.49999999999999","32.999999999999964","40.69999999999996","47.19999999999996","52.59999999999996","56.99999999999996","60.49999999999996","63.19999999999996","60.49999999999996","56.99999999999996","52.59999999999996","47.19999999999996","40.69999999999996","32.999999999999964","26.399999999999988","24.19999999999999","21.899999999999988","27.3","39.0","47.0","52.0","47.0","39.0","27.3","11.450000000000001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
